acc,gc,gc3,TAA_1_a3,TAA_1_a6,TAG_1_a3,TAG_1_a6,TAA_2_t3,TAA_2_t6,TAG_2_t3,TAG_2_t6,TGA_2_t3,TGA_2_t6
AP009389,0.5466619375977866,0.6402720840054167,0.2761605035405193,0.16443745082612116,0.1185792349726776,0.126775956284153,0.3721198156682028,0.402073732718894,0.04838709677419355,0.27419354838709675,0.3487261146496815,0.392515923566879
AP012157,0.3957114650430976,0.334958060759873,0.11032308904649331,0.14696611505122142,0.17898441427853193,0.3815987933634992,0.6157049375371803,0.652587745389649,0.38636363636363635,0.6401515151515151,0.7923469387755102,0.7443877551020408
AP013066,0.5713147475314568,0.6774725169229194,0.06690140845070422,0.0539906103286385,0.11997857525441885,0.1424745581146224,0.28,0.47555555555555556,0.15058823529411763,0.2823529411764706,0.4229778464708913,0.49974240082431737
BX908798,0.36170784888853913,0.26626445480506034,0.11171875,0.096875,0.09537166900420757,0.12903225806451613,0.7147030185004869,0.7458617332035054,0.5854922279792746,0.5647668393782384,0.7766990291262136,0.790722761596548
CP000153,0.348390145096664,0.25654210373068037,0.3058659217877095,0.2360335195530726,0.2830578512396694,0.21384297520661158,0.5528455284552846,0.5910569105691057,0.4876847290640394,0.6847290640394089,0.9305841924398626,0.784192439862543
CP000352,0.6447155569458761,0.8101902821649912,0.013452914798206279,0.008968609865470852,0.033417175709665826,0.07006827164929932,0.0890840652446675,0.20200752823086573,0.12797619047619047,0.17857142857142858,0.24663359319631467,0.35613040396881646
CP000488,0.35435865572233666,0.2590924301377233,0.11813186813186813,0.14697802197802198,0.19094488188976377,0.25984251968503935,0.6276849642004774,0.7255369928400954,0.7256637168141593,0.7699115044247787,0.8437001594896332,0.7942583732057417
CP000750,0.7463386489934608,0.959557438959206,0,0,0.002175940317065589,0.004351880634131178,0.008595988538681949,0.02005730659025788,0.01805869074492099,0.10835214446952596,0.02480916030534351,0.023536895674300253
CP000923,0.34738002110883465,0.25978574634144963,0.5395348837209303,0.38953488372093026,0.41192411924119243,0.3206865401987353,0.665079365079365,0.734920634920635,0.45414847161572053,0.7292576419213974,0.7870201096892139,0.680073126142596
CP001132,0.5963099841222087,0.6919158522304844,0.03625,0.07375,0.08558299827685238,0.1344055140723722,0.4107692307692308,0.5,0.08986175115207373,0.39400921658986177,0.5076380728554641,0.5052878965922444
CP001614,0.5179313110288861,0.556005215699012,0.12581818181818183,0.08509090909090909,0.10184254606365159,0.20804020100502513,0.4372623574144487,0.4923954372623574,0.2403581267217631,0.42699724517906334,0.39116801672328194,0.5555265220799582
CP001686,0.7192896861655812,0.9326140683830574,0,0,0.0038314176245210726,0.009752699407871821,0.003676470588235294,0.029411764705882353,0.018957345971563982,0.14691943127962084,0.07863123407353477,0.06807426283218056
CP001792,0.4898958284834345,0.5603099418794139,0.08573436401967674,0.07378777231201687,0.07407407407407407,0.09844054580896686,0.3261826182618262,0.4130913091309131,0.32821497120921306,0.42610364683301344,0.514480408858603,0.5563884156729131
CP001931,0.4709078697059707,0.5088172016006162,0.5302752293577981,0.43853211009174314,0.20121028744326777,0.2140695915279879,0.21498371335504887,0.26384364820846906,0.5434782608695652,0.5942028985507246,0.599025974025974,0.586038961038961
CP002049,0.6884758528974098,0.8774532828923983,0.002012072434607646,0.008048289738430584,0.006512006512006512,0.027676027676027677,0.07894736842105263,0.03110047846889952,0.08411214953271028,0.05841121495327103,0.0965553235908142,0.05741127348643006
CP002305,0.41000636494405024,0.3881819290613729,0.10543893129770993,0.19036259541984732,0.4466472303206997,0.30495626822157434,0.6703985669502911,0.6233766233766234,0.49209486166007904,0.6126482213438735,0.7881906825568797,0.6798483206933911
CP002453,0.3437020163671644,0.24435533286278283,0.2581550333216415,0.2378112942827078,0.38534728829686016,0.2787821122740247,0.7055823939881911,0.7130971551261406,0.7422279792746114,0.711139896373057,0.8554712207463631,0.8270082226438963
CP002606,0.3754681970349115,0.3466961443022379,0.4868173258003766,0.4133709981167608,0.16634050880626222,0.22700587084148727,0.5081788440567067,0.5474372955288986,0.4425287356321839,0.5977011494252874,0.7619047619047619,0.8226950354609929
CP002901,0.572955143639355,0.6380309094469542,0.04290091930541369,0.07150153217568948,0.03759917212832011,0.13832355984822353,0.539622641509434,0.49056603773584906,0.373134328358209,0.47761194029850745,0.3657515123313169,0.5262912982782689
CP003274,0.5798239752003184,0.745756944944275,0.10458015267175573,0.13435114503816795,0.053881278538812784,0.1273972602739726,0.19188667095943335,0.2910495814552479,0.0933852140077821,0.29571984435797666,0.13765822784810128,0.3504746835443038
CP003591,0.6012836498411379,0.7198510137628887,0.021760633036597428,0.011869436201780416,0.04338153503893215,0.027808676307007785,0.2752203721841332,0.38491674828599415,0.12373225152129817,0.18052738336713997,0.4480626545754328,0.46290189612530913
CP003944,0.42963118870012057,0.3635687673373241,0.061211742660836975,0.04871955028107433,0.09649122807017543,0.09581646423751687,0.7069876688197299,0.6494421608925426,0.5881294964028777,0.6816546762589928,0.7906427221172023,0.7391304347826086
CP007031,0.6861564797665152,0.8768576988031427,0,0.006060606060606061,0.017929910350448247,0.04971475142624287,0.029473684210526315,0.1705263157894737,0.057971014492753624,0.21739130434782608,0.1846203763789747,0.24983776768332253
CP008852,0.3946422510875937,0.3122572247726593,0.1669421487603306,0.24066115702479338,0.32515793385358605,0.35302861389817913,0.7202614379084967,0.7363834422657952,0.5934379457917262,0.6761768901569187,0.8261811876896402,0.8023407022106632
CP011280,0.28466104374516393,0.1582710624977438,0.6254752851711026,0.5684410646387833,0.47924528301886793,0.469811320754717,0.8451845184518452,0.7767776777677767,0.8932038834951457,0.8252427184466019,0.8865069356872636,0.7894073139974779
FP929048,0.3283902242766275,0.18348531146547045,0.24388379204892965,0.15902140672782875,0.5251396648044693,0.41201117318435754,0.8575418994413407,0.8975791433891993,0.7412587412587412,0.8251748251748252,0.9110651499482937,0.889348500517063
AE001437,0.3156770534814757,0.20851891007668322,0.5663744520976831,0.5284909204758923,0.3934948979591837,0.3539540816326531,0.7683180065262534,0.7899733016908929,0.5207006369426752,0.7404458598726115,0.8716308816811329,0.8359981726815897
AE014184,0.46528128287995096,0.42332570141832715,0.2988505747126437,0.10344827586206896,0.10277324632952692,0.15497553017944535,0.670926517571885,0.5878594249201278,0.3404255319148936,0.5531914893617021,0.8058252427184466,0.7067961165048544
AE017285,0.6353530661438876,0.780466201985313,0.018475750577367205,0.08198614318706697,0.018882466281310212,0.0905587668593449,0.06469500924214418,0.18114602587800369,0.07281553398058252,0.23300970873786409,0.24342779105496756,0.20826220553089791
AM746676,0.7169134784704737,0.9184608346914314,0.007428040854224698,0.012999071494893221,0.004052790190169386,0.014756313000103917,0.024725274725274724,0.061813186813186816,0.01828410689170183,0.03305203938115331,0.10684351109883025,0.23459519204200055
AP009484,0.37604156657475857,0.3086870568244943,0.10344827586206896,0.2613793103448276,0.21654749744637386,0.4310520939734423,0.6692373607540703,0.6709511568123393,0.47191011235955055,0.6741573033707865,0.8456659619450317,0.7441860465116279
AP012159,0.6213450100106683,0.7207835971453984,0.037783375314861464,0.11209068010075567,0.04298974108451392,0.10649731314118221,0.22851919561243145,0.35648994515539306,0.11148648648648649,0.34121621621621623,0.786723163841808,0.4289077212806026
AP013105,0.6450969682054729,0.840395847477622,0.019548872180451128,0.021052631578947368,0.024830699774266364,0.04108352144469526,0.062146892655367235,0.1652542372881356,0.08695652173913043,0.14492753623188406,0.17694865164388623,0.32028075360177316
BX950851,0.5230182803512671,0.5653477500970981,0.06690140845070422,0.06455399061032864,0.06510607168983175,0.18434528163862474,0.543859649122807,0.4555921052631579,0.23298731257208766,0.3344867358708189,0.5402530189764232,0.624784358826912
CP000154,0.4691894185237652,0.4721245257696696,0.057040287195851615,0.16992421220582368,0.13630041724617525,0.29624478442280944,0.4783783783783784,0.6043243243243244,0.29044585987261146,0.4726114649681529,0.6781308411214954,0.7300934579439252
CP000356,0.659866061844522,0.8159787272014843,0.024489795918367346,0.036734693877551024,0.007315700619020821,0.029262802476083285,0.17234848484848486,0.5871212121212122,0.02834008097165992,0.10526315789473684,0.1654551748009692,0.5219799238490828
CP000489,0.6720359141791045,0.8494526796295279,0.011864406779661017,0.01694915254237288,0.00922509225092251,0.010455104551045511,0.03125,0.28125,0.025,0.13333333333333333,0.16118102613746368,0.4027105517909003
CP000758,0.5718653843833336,0.6465019933438176,0.04923413566739606,0.05689277899343545,0.028985507246376812,0.05681159420289855,0.2585669781931464,0.6012461059190031,0.125,0.3092105263157895,0.4112715416860736,0.6152771308802981
CP000930,0.5813460897980416,0.7080889038597002,0.03151065801668211,0.04911955514365153,0.03379601689800845,0.057332528666264336,0.22347266881028938,0.25884244372990356,0.05555555555555555,0.25793650793650796,0.4621804903495044,0.45644235785080856
CP001135,0.6109921879171745,0.7558851146663308,0.05909090909090909,0.057272727272727274,0.05061349693251534,0.1278118609406953,0.5241448692152918,0.35311871227364183,0.09544787077826726,0.17033773861967694,0.39354311401716385,0.5615038823048631
CP001616,0.49901291909450823,0.510229899801326,0.046474358974358976,0.06971153846153846,0.11727748691099477,0.21727748691099477,0.5606060606060606,0.518341307814992,0.24949290060851928,0.5517241379310345,0.7510897994768962,0.6708805579773321
CP001698,0.6244544159101809,0.8090438307496474,0.013071895424836602,0.11764705882352941,0.027988804478208718,0.09916033586565375,0.05,0.2222222222222222,0.09009009009009009,0.3333333333333333,0.222473604826546,0.4238310708898944
CP001801,0.5559795518166795,0.6239507761093301,0.031029619181946404,0.036671368124118475,0.035596572181938034,0.11535926170072512,0.3680555555555556,0.4638888888888889,0.23588039867109634,0.3122923588039867,0.5762081784386617,0.5910780669144982
CP001940,0.6128720595207168,0.7559795142641706,0.06281661600810537,0.02127659574468085,0.027218934911242602,0.06923076923076923,0.17744154057771663,0.2902338376891334,0.08816120906801007,0.3022670025188917,0.48681640625,0.42919921875
CP002082,0.3064471397728669,0.20516344568021314,0.11661807580174927,0.061224489795918366,0.20224719101123595,0.13202247191011235,0.8912742382271468,0.7880886426592798,0.8448275862068966,0.9137931034482759,0.9648148148148148,0.8574074074074074
CP002343,0.7101441907973121,0.9135688959694015,0.006355932203389831,0.00423728813559322,0.004465334900117509,0.009870740305522914,0.016129032258064516,0.02956989247311828,0.033112582781456956,0.11258278145695365,0.09229576008273009,0.05765253360910031
CP002455,0.36765932817402386,0.309780832841199,0.24217252396166133,0.18722044728434506,0.3039117352056169,0.25275827482447344,0.5614406779661016,0.6938559322033898,0.6349206349206349,0.7248677248677249,0.7261098570353649,0.81790820165538
CP002628,0.6100735903864921,0.7482529593895774,0.048600883652430045,0.11634756995581738,0.018590240123934933,0.07978311386522076,0.109375,0.29375,0.08771929824561403,0.19298245614035087,0.5064034151547492,0.5165421558164355
CP002955,0.3920401369556203,0.35572245076103987,0.23590686274509803,0.19240196078431374,0.28998242530755713,0.24956063268892795,0.5639562529719448,0.7230147408464099,0.5756501182033097,0.6548463356973995,0.8229559748427673,0.720440251572327
CP003280,0.3697673116276986,0.30539178161334585,0.3390880920761399,0.13191677733510404,0.34136269786648316,0.12181693048864418,0.5035653650254669,0.6879456706281833,0.48502994011976047,0.5948103792415169,0.5888738127544098,0.7806422433288105
CP003592,0.48762117626211976,0.4941551649534764,0.09656652360515021,0.04005722460658083,0.20624360286591606,0.14841351074718526,0.7007594936708861,0.7124050632911393,0.5182567726737338,0.5276796230859835,0.7577974586060839,0.7951482479784366
CP003945,0.43654474773183594,0.37316261094831615,0.046703296703296704,0.046703296703296704,0.07318405243036592,0.0764609503003823,0.7443023902167871,0.6820455808782657,0.5298621745788668,0.6738131699846861,0.8224878264718902,0.7507746790615316
CP007034,0.5319705754632762,0.6684945270719582,0.09257842387146137,0.19892884468247896,0.11959134615384616,0.22175480769230768,0.19936908517350158,0.3621451104100946,0.18151815181518152,0.4389438943894389,0.19806094182825484,0.4168975069252078
CP008876,0.4369594039802094,0.4050267607543369,0.08280254777070063,0.1464968152866242,0.14783653846153846,0.3167067307692308,0.5767524401064774,0.616681455190772,0.10103626943005181,0.5751295336787565,0.785823559408465,0.7404385517593065
CR354531,0.4293107040072068,0.36527950539601506,0.09271523178807947,0.10993377483443709,0.10371517027863777,0.3441692466460268,0.6521981079577073,0.5498052309404563,0.47368421052631576,0.4824561403508772,0.7951363301400147,0.7103905674281503
FP929054,0.4330277662032653,0.41008267446783125,0.08690680388793597,0.1566609491137793,0.20206584893479665,0.33892834086507423,0.5528957528957529,0.6772200772200773,0.12949640287769784,0.5995203836930456,0.7939252336448598,0.733177570093458
AE002098,0.532081170247543,0.6145352440034058,0.04888888888888889,0.07703703703703704,0.044682752457551385,0.1554959785522788,0.2702020202020202,0.47474747474747475,0.05821917808219178,0.2363013698630137,0.2813816343723673,0.5054759898904801
AE014295,0.6095322551350766,0.762778144793405,0.024671052631578948,0.047697368421052634,0.042468480424684804,0.09688122096881222,0.18962722852512157,0.293354943273906,0.13392857142857142,0.24107142857142858,0.36925795053003535,0.4469964664310954
AE017340,0.4755115343523522,0.4683676524863687,0.09020902090209021,0.10451045104510451,0.09141445336627547,0.19950586781964175,0.581081081081081,0.40709459459459457,0.3237113402061856,0.4639175257731959,0.5714285714285714,0.46938775510204084
AM747720,0.6746080524807326,0.8745464418156129,0.00641025641025641,0.008547008547008548,0.006388575723412251,0.043592634347989476,0.04602510460251046,0.15481171548117154,0.04048582995951417,0.15384615384615385,0.06592765460910152,0.3395565927654609
AP009552,0.43009831267348486,0.3892007933373903,0.1622967142383007,0.06637902422834384,0.21486349848331648,0.12942366026289182,0.7648275862068965,0.7044827586206897,0.6,0.579,0.7574671445639187,0.72242134607726
AP012200,0.33064972330395576,0.2080352478000979,0.08589835361488905,0.10236220472440945,0.1609907120743034,0.22291021671826625,0.7477313974591652,0.8312159709618875,0.7300613496932515,0.8404907975460123,0.9094292803970223,0.847394540942928
AP013357,0.40254135377336137,0.30501241130935725,0.04852686308492201,0.0635470826112074,0.17605985037406482,0.2802992518703242,0.6871508379888268,0.6150837988826816,0.5970772442588727,0.6263048016701461,0.8578872572240644,0.6371387967787778
CP000009,0.6181531712949808,0.7267418086110884,0.037267080745341616,0.021739130434782608,0.015267175572519083,0.046975924838520255,0.1969111969111969,0.3996138996138996,0.027972027972027972,0.25874125874125875,0.5044949762030672,0.523532522474881
CP000155,0.5488928843931072,0.6387101297013298,0.07178217821782178,0.09059405940594059,0.09259772664263931,0.12004435819240367,0.43645189761694614,0.411738746690203,0.16902738432483475,0.3380547686496695,0.4156171284634761,0.4313117612865724
CP000360,0.5898851927213626,0.7192985494437245,0.025443330763299923,0.006939090208172706,0.09048483277158413,0.08581799325900959,0.16675719717544812,0.31993481803367735,0.11826544021024968,0.27463863337713534,0.2731829573934837,0.4269005847953216
CP000509,0.7199183002646028,0.9396428265825749,0.006711409395973154,0,0.004976958525345622,0.03834101382488479,0.009900990099009901,0.03762376237623762,0.03588516746411483,0.11722488038277512,0.047076689445709946,0.053910402429764616
CP000771,0.35292064164593756,0.2882185414803163,0.5169712793733682,0.3733681462140992,0.19733079122974262,0.2640610104861773,0.5754290876242095,0.6242095754290876,0.6616541353383458,0.7142857142857143,0.7254901960784313,0.7864923747276689
CP000934,0.5275744523872895,0.5787779292791564,0.0524048815506102,0.0366116295764537,0.11175496688741722,0.23758278145695363,0.49932765575974897,0.4831913939937248,0.1888412017167382,0.4721030042918455,0.6707846410684474,0.6196994991652754
CP001145,0.4499245474744258,0.4382899365197483,0.2585551330798479,0.311787072243346,0.2651646447140381,0.2097053726169844,0.33260393873085337,0.4989059080962801,0.4317343173431734,0.6088560885608856,0.5824468085106383,0.6037234042553191
CP001618,0.7329910296350217,0.943873701317546,0,0,0.0026852846401718583,0.00769781596849266,0,0.021108179419525065,0.02030456852791878,0.09137055837563451,0.016982266305981365,0.0404268109407875
CP001699,0.4629834067508879,0.48019834345186796,0.056925996204933584,0.22841555977229602,0.24614619592242665,0.508453505718548,0.5485500162919518,0.5159661127403062,0.26765375854214124,0.5427107061503417,0.6582457558609539,0.6697655618431689
CP001802,0.6752621956231492,0.8431037767698072,0.003875968992248062,0.002583979328165375,0.008166969147005444,0.05172413793103448,0.023088023088023088,0.18326118326118326,0.07042253521126761,0.25704225352112675,0.1219260786334855,0.23015756147842734
CP001958,0.6733780713364466,0.84511879418157,0.011661807580174927,0.014577259475218658,0.00659264399722415,0.007980569049271339,0.043478260869565216,0.14645308924485126,0.009302325581395349,0.15348837209302327,0.07459412022817025,0.18034225537516455
CP002083,0.6147164419534201,0.7447682141730141,0.024017467248908297,0.028384279475982533,0.011155734047300312,0.04551539491298527,0.1893732970027248,0.39373297002724794,0.08045977011494253,0.18773946360153257,0.2573954437266236,0.4838490309418565
CP002344,0.7262961885267833,0.907820224153763,0.009259259259259259,0.015432098765432098,0.006687647521636507,0.025963808025177025,0.05154639175257732,0.06701030927835051,0.04411764705882353,0.09558823529411764,0.08860759493670886,0.16576250753465943
CP002456,0.3785337946447704,0.2714914534602852,0.27400468384074944,0.15456674473067916,0.3300653594771242,0.2766884531590414,0.7127555988315482,0.759493670886076,0.7931034482758621,0.7413793103448276,0.8158123370981755,0.7532580364900087
CP002629,0.5435386319107249,0.6240940250378535,0.11186232329440689,0.08543331284572833,0.20504009163802978,0.12084765177548683,0.5227790432801822,0.541002277904328,0.10580204778156997,0.35494880546075086,0.6238095238095238,0.536734693877551
CP002959,0.5388488605373853,0.6215790326043154,0.14405684754521964,0.14470284237726097,0.05895101863892501,0.1270047680970958,0.4013114754098361,0.4,0.12416851441241686,0.2638580931263858,0.29842696629213483,0.4157303370786517
CP003281,0.37599208906234716,0.32379072310167356,0.1627630011909488,0.13021040095275904,0.3522504892367906,0.22896281800391388,0.6087668988119623,0.7238836542400655,0.5040485829959515,0.6153846153846154,0.8411921708185054,0.7820284697508897
CP003597,0.4540037211882931,0.4006956203324722,0.1540590405904059,0.06411439114391145,0.20735890240099783,0.2407234175241659,0.5864332603938731,0.5890590809628009,0.5031055900621118,0.541259982253771,0.4679463962332488,0.7059036580948932
CP003946,0.4494201474131781,0.40530300336140906,0.07115749525616698,0.027988614800759013,0.09475620975160993,0.12143514259429623,0.693763440860215,0.7144086021505376,0.6349397590361445,0.5710843373493976,0.7902689634330613,0.7132064067694167
CP007035,0.46154707039633014,0.4940268263214104,0.09954954954954955,0.18423423423423424,0.21139359698681734,0.2711864406779661,0.6239290989660266,0.6008862629246676,0.14129110840438489,0.4397076735688185,0.6718162839248434,0.6889352818371608
CP008889,0.6935267654642321,0.8989821442181772,0,0,0.0022665457842248413,0.016772438803263828,0.006968641114982578,0.03484320557491289,0.05389221556886228,0.1497005988023952,0.09907120743034056,0.1173374613003096
CR522870,0.4774580535425782,0.4824238288758859,0.16621983914209115,0.12171581769436997,0.10878417684700407,0.13496218731820825,0.5634357762017337,0.5870764381402679,0.4412878787878788,0.509469696969697,0.7214730290456431,0.7271784232365145
FP929056,0.640010331553151,0.8481519155879677,0.02654867256637168,0.061946902654867256,0.02066929133858268,0.03740157480314961,0.0962962962962963,0.15185185185185185,0.050724637681159424,0.11594202898550725,0.11704834605597965,0.16539440203562342
AE003849,0.5389361477619948,0.5727928242196109,0.03932584269662921,0.08614232209737828,0.08362573099415205,0.17660818713450294,0.308843537414966,0.40680272108843535,0.2754491017964072,0.43912175648702595,0.5819831497083603,0.5742060920285159
AE014299,0.4710114123873603,0.4658572774952191,0.06312056737588652,0.059574468085106386,0.12805158912943343,0.21372639336711194,0.5770750988142292,0.5143986448334275,0.3767560664112388,0.4508301404853129,0.7120879120879121,0.7106227106227107
AE017354,0.3899757023447337,0.3290478465879892,0.16926829268292684,0.17902439024390243,0.21205357142857142,0.23586309523809523,0.7280453257790368,0.7332389046270066,0.35639412997903563,0.6184486373165619,0.8217761557177615,0.7670316301703163
AM889285,0.6718718080716463,0.8347792092373237,0.030104712041884817,0.04581151832460733,0.00870195794053662,0.04060913705583756,0.16236162361623616,0.4077490774907749,0.035211267605633804,0.1267605633802817,0.23044269254093389,0.3787143723468769
AP010656,0.338522153290761,0.2396957596501236,0.21885913853317812,0.2270081490104773,0.3443396226415094,0.20754716981132076,0.702660406885759,0.8419405320813772,0.7,0.8125,0.8145161290322581,0.8225806451612904
AP012204,0.6775278324405882,0.8442931868088239,0.002544529262086514,0.001272264631043257,0.01288659793814433,0.05452022204599524,0.0327613104524181,0.14040561622464898,0.04328358208955224,0.24925373134328357,0.19989214452633472,0.27844688117921984
AP014521,0.2618801854253002,0.11593411918327375,0.3464285714285714,0.29642857142857143,0.41578947368421054,0.2894736842105263,0.8240740740740741,0.8460648148148148,0.723404255319149,0.7872340425531915,0.8675213675213675,0.9145299145299145
CP000013,0.28573234762985067,0.19650432473172308,0.47658688865764826,0.32466181061394384,0.23943661971830985,0.19718309859154928,0.7172131147540983,0.8442622950819673,0.6111111111111112,0.7301587301587301,0.7938775510204081,0.8653061224489796
CP000157,0.6354743826527123,0.7833673948942151,0.039755351681957186,0.04281345565749235,0.03721488595438175,0.056422569027611044,0.08048289738430583,0.5231388329979879,0.036585365853658534,0.16666666666666666,0.17458100558659218,0.5555167597765364
CP000362,0.5959458998914298,0.6982691813004503,0.036617262423714034,0.06974716652136007,0.011403853716083366,0.0637042862760519,0.14267834793491865,0.29161451814768463,0.02422145328719723,0.30103806228373703,0.6436107854630715,0.5419109026963658
CP000510,0.4142706652379176,0.36308280815040717,0.14369789112309955,0.17165277096615988,0.10154525386313466,0.24724061810154527,0.7378681045209456,0.6847781003732891,0.2695035460992908,0.5803782505910166,0.8242375601926164,0.7825040128410915
CP000774,0.6284782597567031,0.7680487765216774,0.023983315954118872,0.028154327424400417,0.015557476231633534,0.04710458081244598,0.14349112426035504,0.507396449704142,0.06698564593301436,0.1674641148325359,0.2237665045170257,0.5271021542738012
CP000975,0.45955211584023675,0.4730620588979391,0.11466165413533834,0.10432330827067669,0.0929054054054054,0.09543918918918919,0.4003067484662577,0.47392638036809814,0.35864978902953587,0.46835443037974683,0.6206434316353887,0.6595174262734584
CP001146,0.3387181566066459,0.24850904471628543,0.5160753880266076,0.3137472283813747,0.47724620770128356,0.338389731621937,0.7353760445682451,0.7641597028783659,0.7745664739884393,0.838150289017341,0.856272838002436,0.8197320341047503
CP001619,0.5267998740519426,0.6425369373192923,0.046993780234968904,0.09847961299239806,0.1319739450580572,0.17133956386292834,0.30106436898124683,0.44399391789153575,0.10341261633919338,0.2481902792140641,0.23142857142857143,0.48738095238095236
CP001700,0.703521229714885,0.9041605647821969,0.006986027944111776,0.001996007984031936,0.012881896944824441,0.02051983584131327,0.01744186046511628,0.044573643410852716,0.04524539877300614,0.147239263803681,0.07732447817836813,0.12594876660341556
CP001804,0.7001839891891123,0.8979464723936952,0.002506265664160401,0.013366750208855471,0.014842886467708826,0.030317385125532923,0.08210180623973727,0.138752052545156,0.04755244755244755,0.06853146853146853,0.14948041566746603,0.2502997601918465
CP001964,0.7443180484377416,0.9530341054217772,0,0,0.0001725327812284334,0.008454106280193236,0.006472491909385114,0.012944983818770227,0.005025125628140704,0.04020100502512563,0.01148343373493976,0.019390060240963857
CP002084,0.56112375526641,0.6527511895455412,0.2055800293685756,0.12187958883994127,0.16106604866743918,0.15990730011587487,0.3605150214592275,0.39914163090128757,0.38095238095238093,0.5714285714285714,0.5428571428571428,0.36103896103896105
CP002345,0.40015062786078137,0.3697983871346689,0.22953736654804271,0.226423487544484,0.2678671918964547,0.27293190770962295,0.5877192982456141,0.6673976608187134,0.42857142857142855,0.6241758241758242,0.6544943820224719,0.7421348314606742
CP002467,0.580285114934478,0.6770639818037093,0.01536983669548511,0.011527377521613832,0.08165109972883398,0.07502259716782163,0.2858013406459476,0.3534430225472273,0.1439873417721519,0.28322784810126583,0.30105263157894735,0.49298245614035086
CP002630,0.6867528617389651,0.8843368433249809,0.009771986970684038,0.006514657980456026,0.02076603599446239,0.022611905860636824,0.08139534883720931,0.03488372093023256,0.10101010101010101,0.1414141414141414,0.15535248041775457,0.18276762402088773
CP002961,0.3672860280448031,0.2833196180770835,0.16655290102389078,0.16245733788395905,0.3623743417903303,0.28051699377692674,0.7950026867275658,0.739924771628157,0.7779310344827586,0.6855172413793104,0.8551324503311258,0.7301324503311258
CP003283,0.38258462188721776,0.35173453869072857,0.16282642089093702,0.14208909370199693,0.35588507877664505,0.18999073215940684,0.5492957746478874,0.7295774647887324,0.609375,0.546875,0.6936135812449474,0.7825383993532741
CP003600,0.46712244379614076,0.4439948518768143,0.12872194228126432,0.05771873568483738,0.27773406766325726,0.21321793863099922,0.6898632341110217,0.6858407079646017,0.5675430643699003,0.5521305530371714,0.47700435052827844,0.7576134244872592
CP003978,0.31472566450031403,0.18227570933795126,0.4055727554179567,0.44427244582043346,0.3008849557522124,0.23893805309734514,0.8006134969325154,0.8425357873210634,0.7083333333333334,0.75,0.9147121535181236,0.8422174840085288
CP007044,0.5239951954297858,0.5703689090820666,0.06674405107370865,0.07603017991874637,0.1143560872624912,0.18508092892329345,0.5221843003412969,0.44563627498781083,0.16,0.37365853658536585,0.5998627316403569,0.709334248455731
CP008936,0.39114947817032714,0.2973074091800268,0.15393258426966291,0.1404494382022472,0.046875,0.1232638888888889,0.7665056360708534,0.7471819645732689,0.6148148148148148,0.562962962962963,0.8263665594855305,0.7733118971061094
CR555306,0.6559509201197714,0.8221187066736202,0.024539877300613498,0.019938650306748466,0.025883838383838384,0.050505050505050504,0.09565217391304348,0.2072463768115942,0.06824146981627296,0.2020997375328084,0.17749699157641396,0.2746690734055355
FP929061,0.37749580697040375,0.31646218727256326,0.07891770011273957,0.19109357384441938,0.18641390205371247,0.47788309636650866,0.6554770318021201,0.6969964664310954,0.27075812274368233,0.7292418772563177,0.8551106427818757,0.8018967334035827
AE003852,0.4840383791917741,0.49085328827676306,0.044906900328587074,0.040525739320920046,0.09950556242274412,0.20333745364647712,0.49904580152671757,0.4169847328244275,0.34908136482939633,0.46981627296587924,0.7365558912386707,0.6682779456193354
AE015450,0.320912267959659,0.2331720801658604,0.10518731988472622,0.03890489913544669,0.22760290556900725,0.18886198547215496,0.7063802083333334,0.6451822916666666,0.8297872340425532,0.7730496453900709,0.8738738738738738,0.8708708708708709
AF222894,0.2576663138896086,0.12157758931952481,0.15041782729805014,0.0905292479108635,0.2260536398467433,0.19157088122605365,0.8391364902506964,0.8405292479108635,0.8876404494382022,0.9101123595505618,0.9315589353612167,0.9011406844106464
AM942444,0.649733700226855,0.818852491596257,0.002178649237472767,0.008714596949891068,0.023781902552204175,0.033642691415313224,0.3806228373702422,0.1453287197231834,0.13636363636363635,0.19008264462809918,0.34052478134110786,0.26880466472303205
AP010803,0.6548016946711838,0.8181508818790607,0.02595797280593325,0.05686032138442522,0.019178082191780823,0.020273972602739727,0.17487266553480477,0.5229202037351444,0.04046242774566474,0.12138728323699421,0.19589485055815628,0.4900972272236226
AP012205,0.48693833584866913,0.49725165012733646,0.1076923076923077,0.026923076923076925,0.1679144385026738,0.139572192513369,0.6320054017555705,0.6536124240378123,0.5358565737051793,0.7191235059760956,0.6567390206966178,0.6002019182231196
AP014568,0.6666586181144106,0.8415067066572002,0.011940298507462687,0.014925373134328358,0.005865102639296188,0.016422287390029325,0.043243243243243246,0.08378378378378379,0.003656307129798903,0.08957952468007313,0.1534755677907777,0.20440467997247075
CP000030,0.4986456138500026,0.5258780797442166,0.4899135446685879,0.4034582132564842,0.22767857142857142,0.22232142857142856,0.37538461538461537,0.4584615384615385,0.40869565217391307,0.4115942028985507,0.6694101508916324,0.5596707818930041
CP000158,0.6244949954939555,0.7463078065575984,0.022885572139303482,0.03781094527363184,0.022631578947368423,0.04105263157894737,0.19099378881987578,0.5403726708074534,0.022988505747126436,0.14367816091954022,0.508984231756509,0.49908324165749907
